item_id,carat,cut,color,clarity,depth,table,x,y,z
5422,1.01,Good,J,VS1,63.2,62.0,6.29,6.33,3.99
30687,0.4,Good,F,SI1,63.6,57.0,4.67,4.7,2.98
35847,0.31,Ideal,F,VVS2,61.6,55.0,4.35,4.38,2.69
53577,0.7,Fair,E,VS2,60.6,64.0,5.77,5.62,3.45
37143,0.32,Ideal,E,VS1,61.9,56.0,4.41,4.38,2.72
37951,0.41,Premium,G,VVS2,61.6,58.0,4.74,4.8,2.94
43553,0.55,Ideal,G,SI1,60.8,56.0,5.3,5.36,3.24
38589,0.51,Premium,F,SI2,58.3,61.0,5.18,5.14,3.01
14281,1.24,Very Good,J,VS1,62.1,58.0,6.85,6.96,4.29
39937,0.24,Very Good,E,VVS1,63.5,57.0,3.94,3.96,2.51
51151,0.81,Premium,H,SI2,60.0,59.0,6.03,5.97,3.62
26193,2.01,Premium,G,SI2,59.4,58.0,8.19,8.15,4.85
53768,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5
25983,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02
22512,1.57,Ideal,E,SI2,61.4,56.0,7.52,7.44,4.59
13205,1.11,Ideal,H,SI1,62.3,55.0,6.7,6.65,4.16
20917,1.03,Ideal,F,VVS2,62.1,55.0,6.47,6.5,4.03
11495,1.03,Ideal,H,SI1,59.8,57.0,6.64,6.57,3.95
39376,0.52,Ideal,I,SI1,61.8,55.0,5.16,5.19,3.2
51736,0.57,Ideal,F,VVS2,61.7,56.0,5.31,5.35,3.29
38017,0.39,Premium,G,VS2,62.3,59.0,4.69,4.65,2.91
24885,2.15,Good,G,SI2,63.8,58.0,8.23,8.08,5.2
4633,1.03,Premium,F,SI2,62.2,60.0,6.47,6.45,4.02
5143,1.0,Very Good,E,SI2,63.5,56.0,6.37,6.3,4.02
48111,0.5,Ideal,G,VVS2,61.2,56.0,5.13,5.1,3.13
14050,0.32,Premium,H,VS2,62.7,58.0,4.35,4.33,2.72
41256,0.38,Premium,I,SI2,60.0,59.0,4.69,4.71,2.82
50188,0.55,Ideal,D,VS2,60.6,56.0,5.3,5.36,3.23
47475,0.7,Good,E,SI2,62.2,63.0,5.65,5.6,3.5
14024,1.02,Ideal,E,SI1,61.9,55.0,6.46,6.49,4.01
20198,1.17,Ideal,G,VS1,61.8,57.0,6.76,6.8,4.19
26737,1.51,Premium,E,VS1,62.7,58.0,7.25,7.33,4.57
52169,0.7,Ideal,G,VS1,62.2,55.0,5.69,5.72,3.55
42598,0.5,Ideal,E,SI1,59.1,61.0,5.16,5.19,3.06
32968,0.32,Good,H,SI1,63.7,55.0,4.3,4.33,2.75
5022,0.74,Ideal,D,VS1,61.7,55.0,5.85,5.79,3.59
23175,2.0,Fair,J,SI1,66.4,55.0,7.82,7.67,5.15
7112,0.8,Ideal,D,VS2,61.0,57.0,5.96,6.0,3.65
50896,0.79,Premium,I,SI1,61.8,60.0,5.96,5.92,3.67
15644,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99
8144,1.01,Premium,H,SI2,61.3,59.0,6.47,6.41,3.95
5635,0.91,Very Good,F,SI1,60.1,58.0,6.3,6.35,3.8
2638,0.96,Premium,I,SI2,62.7,58.0,6.24,6.2,3.9
9742,1.2,Ideal,J,SI2,61.7,56.0,6.79,6.87,4.21
21454,1.04,Ideal,E,VVS2,62.0,58.0,6.54,6.46,4.03
32223,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.4,2.64
35312,0.36,Ideal,F,VVS2,61.5,56.0,4.58,4.61,2.82
29242,0.37,Very Good,F,VS2,59.7,62.0,4.68,4.7,2.8
27529,1.7,Ideal,G,VVS1,61.0,56.0,7.62,7.67,4.66
5570,1.08,Fair,E,SI2,64.9,60.0,6.43,6.39,4.16
35242,0.37,Premium,F,VS2,60.5,59.0,4.67,4.62,2.81
47247,0.5,Ideal,G,VVS2,62.2,56.0,5.08,5.11,3.17
24615,1.39,Ideal,G,IF,60.6,55.0,7.21,7.27,4.39
33720,0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87
18171,1.01,Premium,G,VVS2,63.0,59.0,6.38,6.25,3.98
32504,0.31,Ideal,G,VVS1,60.5,57.0,4.39,4.43,2.67
5304,1.02,Fair,I,SI2,65.5,57.0,6.19,6.24,4.07
48695,0.54,Ideal,G,VVS1,62.2,53.9,5.22,5.25,3.26
22510,1.51,Premium,H,VS2,61.5,58.0,7.45,7.32,4.45
38901,0.33,Ideal,E,VVS1,61.8,57.0,4.43,4.4,2.73
33887,0.3,Ideal,E,VS2,61.8,56.0,4.32,4.29,2.66
34521,0.33,Premium,H,IF,61.8,60.0,4.4,4.44,2.73
7835,1.01,Ideal,G,SI2,61.5,57.0,6.5,6.42,3.97
32540,0.27,Ideal,E,VVS2,61.8,57.0,4.16,4.12,2.56
24266,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95
36415,0.31,Premium,E,VS1,61.9,58.0,4.32,4.31,2.67
39961,0.63,Very Good,G,SI2,63.3,59.0,5.51,5.31,3.45
19793,1.22,Premium,G,VS2,61.8,58.0,6.91,6.84,4.25
52736,0.71,Very Good,H,VS1,62.7,57.0,5.66,5.72,3.57
36494,0.31,Very Good,E,IF,60.6,60.0,4.4,4.44,2.68
10766,0.89,Ideal,F,VS2,61.5,55.0,6.18,6.21,3.81
10986,1.01,Very Good,E,SI1,62.6,57.0,6.36,6.41,4.0
37202,0.34,Ideal,G,IF,61.2,56.0,4.53,4.55,2.78
28943,0.3,Ideal,G,VVS2,62.2,55.0,4.29,4.33,2.68
42195,0.59,Very Good,J,VS2,61.9,58.0,5.35,5.38,3.32
762,0.7,Premium,E,VS2,61.4,59.0,5.73,5.7,3.51
43909,0.23,Ideal,H,VS2,62.3,53.0,3.96,3.99,2.48
44513,0.52,Premium,D,SI1,61.4,58.0,5.16,5.19,3.18
35520,0.43,Very Good,F,VS2,61.1,57.0,4.86,4.9,2.98
24320,1.5,Ideal,G,VS1,61.0,57.0,7.32,7.4,4.49
33290,0.31,Very Good,D,SI2,62.5,55.0,4.3,4.34,2.7
43496,0.54,Premium,E,SI1,61.4,60.0,5.21,5.25,3.21
48026,0.71,Good,I,SI2,61.3,63.0,5.66,5.7,3.48
20903,1.06,Ideal,F,VVS2,62.1,57.0,6.54,6.5,4.05
47694,0.5,Ideal,G,VVS1,62.2,54.0,5.1,5.13,3.18
45821,0.56,Good,F,VS1,63.2,61.0,5.2,5.28,3.3
12472,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07
51963,0.3,Ideal,H,VS1,62.1,56.0,4.28,4.32,2.67
17745,1.0,Very Good,E,SI1,63.0,54.0,6.36,6.4,4.02
14744,1.19,Ideal,F,SI1,62.1,56.0,6.81,6.84,4.24
48681,0.53,Ideal,G,VVS1,60.8,56.0,5.22,5.24,3.18
36784,0.34,Ideal,G,VVS1,62.5,53.0,4.49,4.47,2.8
23765,2.04,Good,I,SI1,57.7,64.0,8.39,8.31,4.82
30867,0.33,Premium,G,VS2,60.8,62.0,4.46,4.42,2.7
49999,0.59,Ideal,H,VVS1,62.1,55.0,5.38,5.41,3.35
6610,0.74,Ideal,E,VVS2,62.2,57.0,5.78,5.83,3.61
36497,0.48,Ideal,I,VS1,62.2,54.0,5.03,5.06,3.14
20019,0.3,Good,H,SI1,63.9,55.0,4.24,4.27,2.72
53705,0.6,Ideal,F,VVS2,61.0,57.0,5.43,5.46,3.32
20470,1.41,Premium,H,VS2,61.2,60.0,7.21,7.17,4.4
1651,0.7,Premium,F,VVS2,62.2,56.0,5.72,5.63,3.53
39683,0.52,Very Good,I,SI1,62.4,55.0,5.1,5.12,3.19
33679,0.3,Ideal,E,VVS2,61.1,57.0,4.34,4.36,2.65
29646,0.35,Premium,F,VS2,61.4,59.0,4.53,4.56,2.79
44900,0.5,Premium,E,VS2,62.6,60.0,5.03,5.0,3.14
31212,0.32,Premium,D,SI1,62.3,55.0,4.42,4.38,2.74
24666,1.5,Premium,G,VS1,62.4,60.0,7.29,7.22,4.53
39080,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86
17143,1.01,Good,E,VS2,63.9,59.0,6.31,6.34,4.04
32065,0.33,Ideal,D,SI1,62.8,56.0,4.43,4.39,2.77
37057,0.43,Ideal,I,VVS1,63.0,56.0,4.86,4.83,3.05
37948,0.28,Very Good,E,VS2,60.4,59.0,4.22,4.26,2.56
144,0.71,Ideal,D,SI2,61.6,55.0,5.74,5.76,3.54
18111,1.03,Premium,F,VS1,61.8,59.0,6.46,6.48,4.0
3277,0.7,Ideal,D,VS1,62.5,57.0,5.65,5.68,3.54
3224,0.63,Ideal,F,VVS2,61.2,56.0,5.53,5.55,3.39
35481,0.31,Ideal,F,VVS1,61.6,56.0,4.34,4.36,2.68
1593,0.8,Ideal,I,VS1,60.7,59.0,5.98,6.02,3.64
25435,2.35,Premium,I,SI1,61.8,58.0,8.58,8.44,5.26
42063,0.62,Ideal,I,SI1,61.9,54.0,5.48,5.5,3.4
51892,0.72,Ideal,I,VS1,62.1,55.0,5.73,5.76,3.56
1832,0.7,Very Good,E,VS1,61.1,55.0,5.72,5.77,3.51
4882,0.71,Ideal,D,VS1,60.9,58.0,5.72,5.78,3.5
28783,0.37,Ideal,D,SI1,61.5,57.0,4.6,4.63,2.84
10240,1.18,Premium,H,SI1,60.1,60.0,6.89,6.75,4.1
40991,0.42,Premium,E,VS1,62.1,55.0,4.85,4.81,3.0
34836,0.3,Premium,H,VVS1,62.6,60.0,4.26,4.21,2.65
17694,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23
42870,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95
48274,0.53,Ideal,D,VS2,61.4,55.0,5.25,5.21,3.21
29103,0.34,Ideal,H,VS2,62.2,56.0,4.53,4.48,2.8
20870,1.63,Very Good,I,SI1,62.0,54.0,7.6,7.67,4.73
6236,0.9,Ideal,H,VS2,62.6,57.0,6.19,6.15,3.86
6517,0.92,Ideal,F,SI2,62.0,54.0,6.26,6.32,3.9
17290,1.0,Very Good,F,VS2,61.9,58.0,6.41,6.49,3.99
43815,0.51,Premium,E,SI1,61.0,58.0,5.13,5.1,3.12
45151,0.5,Premium,F,VS2,61.8,58.0,5.1,5.07,3.14
24610,1.3,Ideal,G,IF,61.3,56.0,7.03,7.06,4.32
34298,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0
3391,0.27,Very Good,E,VVS2,59.7,61.0,4.24,4.27,2.54
31264,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75
28378,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72
52260,0.78,Premium,H,SI1,60.0,60.0,5.93,5.92,3.62
19135,1.65,Very Good,J,SI1,61.7,56.0,7.61,7.66,4.71
33801,0.4,Ideal,F,VS2,62.0,57.0,4.68,4.74,2.92
9386,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77
37270,0.26,Ideal,H,VS1,62.2,55.0,4.12,4.14,2.57
47070,0.52,Ideal,D,VS2,61.5,56.0,5.15,5.19,3.18
35737,0.3,Ideal,D,VS2,62.6,56.0,4.31,4.28,2.69
47017,0.56,Ideal,G,VS1,62.2,55.0,5.27,5.31,3.29
41114,0.51,Premium,H,SI1,60.4,58.0,5.21,5.19,3.14
5512,0.91,Very Good,D,SI2,62.3,57.0,6.14,6.22,3.85
40910,0.42,Good,G,VVS1,63.6,55.0,4.75,4.78,3.03
14080,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19
4707,1.0,Good,J,SI1,63.9,60.0,6.26,6.19,3.98
13068,1.23,Premium,I,SI1,62.5,59.0,6.8,6.84,4.26
45245,0.61,Ideal,G,SI1,61.4,56.0,5.46,5.49,3.36
19841,1.21,Very Good,F,VS2,62.9,54.0,6.78,6.82,4.28
18156,1.02,Ideal,G,VS1,61.5,55.0,6.49,6.52,4.0
2242,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09
40224,0.4,Premium,D,VS1,60.9,58.0,4.78,4.81,2.92
31611,0.23,Fair,G,VVS2,61.4,66.0,3.87,3.91,2.39
33458,0.32,Ideal,G,VS1,62.3,55.0,4.4,4.37,2.73
48850,0.56,Ideal,E,VS1,61.3,55.0,5.32,5.29,3.25
44541,0.53,Ideal,H,VS2,61.7,54.0,5.23,5.2,3.22
18570,1.01,Premium,D,VS1,62.1,58.0,6.4,6.37,3.97
50079,0.51,Ideal,F,VVS2,61.2,56.0,5.19,5.17,3.17
20935,1.64,Very Good,I,SI1,62.3,58.0,7.53,7.63,4.72
34733,0.37,Ideal,D,VS2,61.0,56.0,4.65,4.7,2.85
27636,1.5,Very Good,F,IF,63.2,58.0,7.2,7.32,4.59
37247,0.43,Good,D,VS2,59.9,61.0,4.84,4.88,2.91
14879,0.93,Ideal,E,SI1,61.9,56.0,6.24,6.27,3.87
34113,0.35,Ideal,G,VVS1,61.8,54.5,4.54,4.58,2.82
33072,0.32,Ideal,H,IF,62.2,54.0,4.37,4.41,2.73
24277,1.57,Ideal,G,VS2,62.7,55.0,7.42,7.49,4.68
40955,0.42,Ideal,G,VVS1,61.1,56.0,4.82,4.87,2.96
43550,0.5,Good,G,VS1,57.5,56.0,5.3,5.24,3.03
47255,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23
19820,1.2,Good,G,VS1,63.6,58.0,6.59,6.56,4.18
40031,0.41,Ideal,G,SI1,62.1,55.0,4.78,4.81,2.98
35992,0.42,Ideal,G,VS1,61.2,54.0,4.82,4.86,2.96
37416,0.38,Premium,G,VS2,60.8,61.0,4.66,4.65,2.83
4881,0.76,Ideal,F,VVS2,60.9,57.0,5.89,5.96,3.61
13338,1.19,Premium,D,SI2,58.8,58.0,7.04,6.9,4.1
230,0.72,Very Good,F,VS2,63.0,54.0,5.69,5.73,3.6
25674,2.01,Good,I,SI1,59.4,63.0,8.18,8.26,4.88
31293,0.32,Ideal,E,VS1,61.6,57.0,4.35,4.39,2.69
11562,1.01,Fair,E,SI1,64.7,56.0,6.34,6.27,4.08
22915,1.31,Ideal,F,VS1,61.9,54.0,7.03,7.06,4.35
41826,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69
16439,2.22,Fair,H,I1,70.1,55.0,7.77,7.74,5.44
40973,0.4,Ideal,E,VS1,59.2,62.0,4.8,4.83,2.85
36732,0.32,Ideal,G,IF,60.5,57.0,4.42,4.44,2.68
17630,1.28,Premium,H,VS2,61.2,60.0,6.99,6.94,4.26
7018,1.05,Very Good,H,SI2,63.0,59.0,6.44,6.48,4.07
16818,1.21,Premium,H,VS2,58.8,59.0,7.01,6.98,4.11
38072,0.3,Ideal,E,VVS2,60.2,57.0,4.4,4.37,2.64
14692,1.0,Ideal,F,VS2,62.1,57.0,6.34,6.38,3.95
51945,0.72,Premium,G,VS2,62.4,57.0,5.73,5.72,3.57
34428,0.3,Ideal,G,IF,62.2,55.0,4.31,4.34,2.69
34308,0.29,Ideal,F,VVS1,60.9,57.0,4.32,4.29,2.62
20426,1.5,Good,I,VS2,60.5,60.0,7.26,7.32,4.41
10296,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03
36392,0.31,Ideal,E,VVS1,60.5,57.0,4.38,4.41,2.66
20338,1.52,Premium,D,SI2,60.2,60.0,7.4,7.46,4.47
32025,0.31,Ideal,G,VVS1,61.6,54.0,4.36,4.38,2.69
45404,0.51,Good,D,VS2,63.5,56.0,5.04,5.1,3.22
38592,0.55,Ideal,H,SI2,62.6,56.0,5.24,5.27,3.29
51294,0.72,Ideal,H,SI1,62.0,57.0,5.73,5.76,3.56
48243,0.58,Ideal,G,VS2,61.1,55.0,5.42,5.38,3.3
39399,0.41,Ideal,G,VVS2,61.1,55.0,4.83,4.8,2.94
9018,1.0,Very Good,H,VS2,63.3,60.0,6.31,6.22,3.97
19087,1.02,Good,G,VVS1,63.6,58.0,6.37,6.4,4.06
28652,0.3,Premium,E,SI1,60.0,60.0,4.38,4.36,2.62
46276,0.55,Ideal,F,VS1,62.3,53.0,5.28,5.31,3.3
32658,0.31,Very Good,H,VVS2,63.4,56.0,4.32,4.29,2.73
45126,0.51,Ideal,G,VS1,62.3,53.5,5.09,5.14,3.19
20482,1.75,Premium,F,SI2,58.0,59.0,7.97,7.92,4.61
31642,0.25,Premium,H,VVS1,59.8,59.0,4.07,4.09,2.44
24182,2.01,Premium,J,SI1,60.5,59.0,8.12,8.01,4.88
45027,0.54,Premium,G,VS2,62.7,58.0,5.19,5.15,3.24
35338,0.32,Ideal,G,IF,61.8,55.0,4.38,4.42,2.72
690,0.74,Ideal,G,SI1,61.3,55.0,5.85,5.86,3.59
48833,0.72,Premium,F,SI1,59.3,60.0,5.91,5.86,3.49
38356,0.33,Ideal,D,VVS2,60.9,57.0,4.48,4.46,2.72
42918,0.53,Good,F,SI1,63.8,56.0,5.16,5.13,3.28
19350,0.3,Ideal,E,VVS2,60.7,57.0,4.36,4.41,2.66
32772,0.34,Ideal,D,SI1,62.8,55.0,4.5,4.45,2.81
27967,0.3,Ideal,E,VS2,61.8,55.0,4.33,4.35,2.68
19945,1.07,Ideal,G,VVS2,61.8,55.0,6.57,6.61,4.07
11129,1.5,Fair,H,I1,66.6,54.0,7.05,7.01,4.68
45296,0.51,Very Good,E,VS2,63.1,55.0,5.13,5.1,3.23
36214,0.36,Ideal,G,VS1,61.6,56.0,4.59,4.56,2.82
48886,0.7,Very Good,F,SI2,59.6,61.0,5.8,5.88,3.48
44990,0.31,Ideal,I,SI1,62.7,56.0,4.34,4.3,2.71
1971,0.71,Premium,D,VS1,58.1,62.0,5.89,5.84,3.41
31430,0.3,Ideal,H,IF,62.3,54.0,4.34,4.36,2.71
16553,1.01,Very Good,G,VS1,62.2,53.0,6.48,6.54,4.05
44510,0.52,Very Good,F,VS2,60.7,59.0,5.14,5.18,3.13
8293,1.13,Very Good,J,SI1,63.5,59.0,6.62,6.55,4.18
50534,0.54,Ideal,G,VS1,60.7,57.0,5.29,5.26,3.2
33387,0.41,Ideal,H,VS1,61.8,56.0,4.77,4.81,2.96
26518,1.54,Ideal,G,VVS1,60.8,57.0,7.45,7.49,4.54
15534,1.05,Very Good,E,SI1,59.7,57.0,6.63,6.71,3.98
22667,2.01,Fair,I,SI2,66.9,58.0,7.93,7.69,5.21
43217,0.5,Fair,E,VS2,64.9,56.0,5.01,4.95,3.23
7860,1.01,Very Good,H,SI1,62.3,57.0,6.36,6.42,3.98
26474,2.37,Ideal,J,VS2,62.2,57.0,8.52,8.58,5.32
19956,1.24,Ideal,G,VS2,62.1,56.0,6.87,6.91,4.28
51467,0.72,Very Good,E,SI2,63.5,59.0,5.66,5.61,3.58
16117,1.33,Very Good,J,VS1,61.7,55.0,7.07,7.12,4.38
12164,1.13,Premium,E,SI1,60.8,58.0,6.77,6.71,4.1
41046,0.5,Ideal,J,VS2,61.6,56.0,5.08,5.14,3.15
29237,0.43,Good,I,VS2,58.0,57.0,4.96,5.01,2.89
45884,0.58,Ideal,G,VS2,61.1,56.0,5.4,5.43,3.31
21268,1.16,Ideal,G,VVS2,62.2,56.0,6.74,6.7,4.18
25736,1.26,Premium,D,VVS2,60.5,58.0,6.99,7.03,4.24
39464,0.5,Fair,H,SI1,62.3,60.0,5.09,5.06,3.16
11529,1.0,Premium,E,SI1,62.7,61.0,6.37,6.32,3.98
18019,1.01,Ideal,G,VS1,61.2,57.0,6.42,6.47,3.95
14612,0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85
37966,0.41,Very Good,F,VS1,60.8,58.0,4.76,4.82,2.91
43948,0.31,Ideal,E,SI1,61.6,54.0,4.39,4.41,2.71
18556,1.01,Ideal,E,VS1,61.6,57.0,6.45,6.41,3.96
25287,2.01,Very Good,G,SI2,61.3,60.0,8.08,8.17,4.98
30170,0.35,Very Good,D,VS2,62.6,56.0,4.48,4.5,2.81
18662,1.5,Ideal,H,SI1,61.6,57.0,7.34,7.24,4.49
34492,0.32,Ideal,D,VVS2,61.3,55.0,4.4,4.44,2.71
3352,0.7,Good,G,VVS1,58.5,62.0,5.8,5.82,3.4
44383,0.52,Ideal,H,VS1,62.5,58.0,5.14,5.17,3.22
177,0.72,Very Good,G,VS2,63.7,56.4,5.62,5.69,3.61
25070,1.16,Ideal,F,VVS1,61.5,56.0,6.76,6.81,4.17
25242,1.5,Good,F,VS2,63.6,55.0,7.27,7.22,4.61
10928,0.91,Premium,F,VS2,62.2,58.0,6.21,6.17,3.85
49865,0.51,Good,D,VVS2,63.1,58.0,5.07,5.1,3.21
28873,0.32,Ideal,J,IF,62.2,55.0,4.44,4.4,2.75
37088,0.41,Ideal,E,SI1,62.5,57.0,4.79,4.74,2.98
51581,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6
36455,0.31,Ideal,D,VS2,62.5,56.0,4.36,4.31,2.71
42281,0.36,Ideal,G,SI2,61.1,54.0,4.61,4.65,2.83
27763,0.32,Premium,H,VS2,60.6,58.0,4.47,4.44,2.7
51393,0.66,Premium,F,VS1,60.8,58.0,5.67,5.64,3.44
26169,1.53,Premium,G,VVS2,62.5,60.0,7.34,7.31,4.58
22146,2.01,Fair,H,SI2,64.9,56.0,7.88,7.81,5.09
48806,0.75,Ideal,J,VS2,62.3,57.0,5.84,5.81,3.63
29428,0.42,Good,H,SI1,63.1,57.0,4.76,4.78,3.01
16624,1.03,Ideal,G,VS2,62.8,55.0,6.48,6.44,4.05
36738,0.32,Premium,G,IF,62.0,60.0,4.37,4.41,2.72
19542,1.59,Ideal,J,SI1,62.4,55.0,7.45,7.48,4.66
3693,0.9,Good,H,SI1,62.1,61.0,6.07,6.11,3.78
50730,0.72,Ideal,G,SI2,62.6,52.0,5.74,5.77,3.6
31486,0.34,Premium,G,VS2,60.2,58.0,4.56,4.51,2.73
23994,2.03,Ideal,G,SI2,61.5,57.0,8.15,8.07,4.99
37666,0.42,Premium,E,SI1,62.5,55.0,4.83,4.8,3.01
7761,1.1,Very Good,J,SI2,61.8,58.0,6.6,6.63,4.09
44561,0.52,Premium,D,SI1,60.9,61.0,5.15,5.13,3.13
29298,0.3,Ideal,I,VS2,61.6,57.0,4.28,4.33,2.65
46757,0.53,Ideal,H,VVS2,61.8,56.0,5.22,5.2,3.22
48639,0.31,Premium,I,SI1,60.1,59.0,4.41,4.38,2.64
38132,0.3,Very Good,G,VVS1,63.1,58.0,4.31,4.28,2.71
19401,1.53,Ideal,I,SI2,63.7,58.0,7.31,7.27,4.64
48948,0.71,Ideal,J,VS2,61.5,59.0,5.71,5.74,3.52
36694,0.39,Ideal,G,VVS2,62.0,54.5,4.67,4.7,2.91
34940,0.23,Very Good,H,VVS2,62.0,55.0,3.93,3.95,2.44
31368,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77
966,0.86,Ideal,H,SI2,61.8,55.0,6.12,6.14,3.79
25273,2.2,Good,H,SI2,63.6,58.0,8.21,8.17,5.21
30309,0.34,Ideal,F,VS2,61.5,55.0,4.53,4.57,2.8
35226,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76
6583,1.03,Ideal,I,SI1,61.3,56.0,6.49,6.53,3.99
26181,2.01,Premium,H,VS2,61.1,61.0,8.14,8.09,4.96
53313,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56
38079,0.3,Premium,F,IF,60.7,58.0,4.37,4.33,2.64
17362,1.02,Ideal,G,VS1,62.0,55.0,6.4,6.53,4.01
46818,0.7,Fair,H,SI1,64.8,57.0,5.49,5.59,3.59
10612,1.04,Good,F,SI1,63.1,57.0,6.36,6.41,4.03
26789,2.05,Very Good,J,VS1,61.4,58.5,8.13,8.16,5.0
11442,0.72,Ideal,F,VVS1,60.8,56.0,5.81,5.83,3.54
29316,0.31,Ideal,H,VS1,62.6,55.0,4.38,4.34,2.73
24242,1.72,Very Good,I,VS1,60.5,59.0,7.72,7.76,4.68
2293,0.63,Ideal,E,VVS1,62.4,56.0,5.48,5.52,3.43
49060,0.7,Very Good,I,SI1,59.4,62.0,5.77,5.82,3.44
43610,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72
5103,0.94,Premium,E,SI2,60.4,59.0,6.37,6.34,3.84
1690,0.52,Ideal,E,IF,61.1,57.0,5.17,5.21,3.17
5280,0.82,Ideal,F,VS2,61.5,57.0,6.01,6.05,3.71
38355,0.33,Ideal,F,VVS1,61.9,56.0,4.47,4.42,2.75
21987,1.2,Premium,E,VS1,60.7,57.0,6.89,6.81,4.16
35748,0.3,Premium,D,VS2,62.5,58.0,4.29,4.26,2.67
48435,0.51,Ideal,G,VVS2,61.2,55.0,5.18,5.15,3.16
6238,0.71,Ideal,H,IF,61.2,56.0,5.76,5.86,3.54
33435,0.32,Ideal,G,VS1,62.1,55.0,4.42,4.4,2.74
934,1.03,Fair,I,SI2,65.3,55.0,6.32,6.27,4.11
37024,0.33,Ideal,G,VVS2,62.5,54.0,4.45,4.41,2.77
43419,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95
49703,0.61,Ideal,D,VS2,61.0,57.0,5.45,5.47,3.33
37793,0.38,Ideal,E,VS1,61.6,56.0,4.62,4.66,2.86
20800,1.2,Ideal,F,VS1,62.9,53.0,6.86,6.81,4.3
11988,1.06,Ideal,H,SI1,62.2,57.0,6.56,6.49,4.06
18018,1.01,Very Good,E,VS2,59.5,60.0,6.5,6.54,3.88
42141,0.5,Fair,G,VS1,67.0,61.0,4.97,4.91,3.31
50845,0.72,Good,G,VS2,63.4,53.0,5.72,5.79,3.64
21027,1.52,Ideal,H,SI1,60.1,60.0,7.5,7.42,4.48
16774,1.02,Ideal,G,VS1,62.2,57.0,6.47,6.43,4.01
38170,0.34,Ideal,G,IF,61.9,57.0,4.47,4.48,2.77
52659,0.71,Premium,H,VS2,62.1,58.5,5.68,5.73,3.55
17513,1.14,Ideal,G,VS2,61.5,57.0,6.68,6.72,4.12
40272,0.23,Ideal,F,VS1,61.9,56.0,3.94,3.96,2.44
41730,0.41,Ideal,E,VVS2,61.0,56.0,4.82,4.79,2.93
36628,0.29,Very Good,H,VVS1,62.0,55.0,4.24,4.27,2.64
34320,0.35,Ideal,H,IF,61.7,54.0,4.53,4.55,2.8
28275,0.26,Ideal,H,SI2,62.5,53.0,4.09,4.13,2.57
23928,1.73,Premium,H,SI1,62.0,59.0,7.68,7.59,4.73
13383,0.3,Ideal,D,VS1,61.0,58.0,4.3,4.36,2.64
29109,0.34,Premium,H,VS2,61.1,58.0,4.5,4.47,2.74
13015,1.13,Very Good,D,SI2,62.3,60.0,6.59,6.7,4.14
1896,0.71,Fair,D,VS2,64.7,58.0,5.61,5.58,3.62
51525,0.7,Premium,E,SI1,61.3,58.0,5.71,5.84,3.54
30660,0.3,Premium,F,VVS2,61.6,58.0,4.28,4.35,2.66
35102,0.3,Ideal,F,IF,61.6,58.0,4.28,4.32,2.65
8968,0.76,Very Good,F,VVS1,62.1,57.0,5.8,5.83,3.61
17665,1.03,Ideal,G,VS1,61.7,54.0,6.49,6.52,4.01
36573,0.5,Fair,E,SI2,64.7,57.0,4.98,4.88,3.19
41414,0.47,Ideal,F,VS2,60.7,56.1,5.02,5.08,3.07
52447,0.78,Very Good,F,SI2,63.0,57.0,5.85,5.9,3.7
28739,0.31,Premium,E,VS2,60.5,60.0,4.34,4.36,2.63
48356,0.56,Ideal,D,VS2,61.6,56.0,5.27,5.31,3.26
28843,0.41,Very Good,H,SI1,62.9,55.0,4.75,4.82,3.01
14649,1.0,Ideal,F,VVS2,61.3,56.0,6.44,6.41,3.94
22402,1.5,Premium,G,SI1,62.3,58.0,7.27,7.33,4.55
